"date","open","high","low","close","volume","oi"
01/07/2014,182350,182375,182350,182350,53000,1
01/07/2014,182350,182350,182350,182350,0,1
01/07/2014,182375,182400,182375,182400,17000,1
01/07/2014,182375,182400,182375,182400,105000,1
01/07/2014,182425,182425,182375,182400,40000,1
01/07/2014,182400,182400,182400,182400,36000,1
01/07/2014,182400,182425,182400,182400,39000,1
01/07/2014,182400,182425,182400,182400,21000,1
01/07/2014,182400,182425,182400,182425,115000,1
01/07/2014,182425,182450,182425,182450,102000,1
01/07/2014,182450,182450,182425,182425,14000,1
01/07/2014,182425,182475,182425,182450,21000,1
01/07/2014,182450,182450,182425,182450,80000,1
01/07/2014,182450,182450,182425,182450,10000,0
01/07/2014,182450,182450,182425,182450,10000,0
01/07/2014,182450,182450,182425,182450,8000,0
01/07/2014,182450,182450,182450,182450,0,0
01/07/2014,182425,182450,182425,182450,10000,0
01/07/2014,182450,182450,182400,182400,115000,0
01/07/2014,182400,182425,182400,182400,69000,0
01/07/2014,182400,182425,182400,182400,11000,0
01/07/2014,182425,182425,182400,182400,3000,0
01/07/2014,182400,182400,182375,182400,54000,0
01/07/2014,182400,182400,182375,182400,6000,0
01/07/2014,182400,182425,182375,182425,45000,1
01/07/2014,182425,182425,182400,182425,15000,1
01/07/2014,182400,182425,182400,182400,7000,1
01/07/2014,182425,182425,182400,182425,3000,1
01/07/2014,182400,182400,182400,182400,9000,1
01/07/2014,182400,182400,182400,182400,4000,1
01/07/2014,182375,182400,182375,182400,8000,0
01/07/2014,182400,182425,182400,182425,41000,1
01/07/2014,182400,182425,182400,182400,10000,1
01/07/2014,182400,182425,182400,182400,10000,1
01/07/2014,182400,182425,182400,182425,11000,1
01/07/2014,182425,182425,182425,182425,0,1
01/07/2014,182400,182425,182400,182400,6000,1
01/07/2014,182425,182425,182400,182400,3000,1
01/07/2014,182400,182425,182400,182425,1000,1
01/07/2014,182425,182425,182425,182425,7000,1
01/07/2014,182400,182425,182400,182425,4000,1
01/07/2014,182425,182425,182400,182425,22000,1
01/07/2014,182400,182400,182375,182400,90000,0
01/07/2014,182400,182400,182400,182400,0,0
01/07/2014,182375,182400,182375,182375,110000,0
01/07/2014,182375,182375,182375,182375,31000,0
01/07/2014,182375,182400,182375,182400,2000,0
01/07/2014,182400,182400,182400,182400,0,0
01/07/2014,182375,182400,182375,182400,13000,0
01/07/2014,182375,182400,182375,182375,42000,0
01/07/2014,182375,182400,182350,182375,42000,0
01/07/2014,182375,182400,182375,182375,27000,0
01/07/2014,182400,182400,182375,182400,35000,0
01/07/2014,182400,182400,182400,182400,0,0
01/07/2014,182375,182375,182375,182375,25000,0
01/07/2014,182350,182350,182350,182350,12000,0
01/07/2014,182350,182350,182350,182350,102000,0
01/07/2014,182325,182325,182325,182325,1000,0
01/07/2014,182325,182325,182325,182325,13000,0
01/07/2014,182350,182350,182325,182325,8000,0
01/07/2014,182325,182325,182325,182325,23000,0
01/07/2014,182300,182300,182300,182300,65000,0
01/07/2014,182300,182300,182300,182300,2000,0
01/07/2014,182325,182350,182325,182350,148000,1
01/07/2014,182350,182350,182350,182350,11000,1
01/07/2014,182350,182375,182350,182375,1000,1
01/07/2014,182375,182375,182325,182325,22000,1
01/07/2014,182325,182325,182325,182325,10000,1
01/07/2014,182350,182350,182325,182325,10000,0
01/07/2014,182325,182350,182325,182325,11000,0
01/07/2014,182325,182350,182325,182350,2000,0
01/07/2014,182350,182350,182350,182350,4000,0
01/07/2014,182325,182350,182250,182275,226000,0
01/07/2014,182275,182300,182250,182300,270000,0
01/07/2014,182300,182300,182250,182250,138000,0
01/07/2014,182250,182275,182250,182275,28000,0
01/07/2014,182275,182275,182275,182275,7000,0
01/07/2014,182250,182275,182250,182275,26000,0
01/07/2014,182275,182300,182275,182275,82000,0
01/07/2014,182275,182325,182275,182325,46000,1
01/07/2014,182325,182325,182325,182325,75000,1
01/07/2014,182325,182325,182325,182325,0,1
01/07/2014,182350,182350,182325,182325,5000,1
01/07/2014,182325,182325,182325,182325,22000,1
01/07/2014,182350,182350,182350,182350,2000,1
01/07/2014,182325,182350,182325,182350,6000,1
01/07/2014,182350,182350,182350,182350,2000,1
01/07/2014,182325,182325,182300,182300,61000,0
01/07/2014,182300,182325,182300,182325,28000,0
01/07/2014,182325,182325,182325,182325,15000,0
01/07/2014,182300,182300,182300,182300,73000,0
01/07/2014,182300,182300,182300,182300,9000,0
01/07/2014,182275,182275,182275,182275,92000,0
01/07/2014,182275,182275,182250,182275,19000,0
01/07/2014,182250,182300,182250,182275,449000,0
01/07/2014,182275,182300,182275,182300,99000,0
01/07/2014,182300,182350,182275,182350,304000,1
01/07/2014,182350,182375,182350,182375,315000,1
01/07/2014,182375,182375,182375,182375,65000,1
01/07/2014,182375,182375,182375,182375,3000,1
01/07/2014,182350,182375,182350,182375,5000,1
01/07/2014,182375,182375,182375,182375,81000,1
01/07/2014,182350,182350,182350,182350,59000,1
01/07/2014,182375,182375,182350,182350,3000,1
01/07/2014,182350,182375,182350,182350,7000,1
01/07/2014,182350,182350,182350,182350,1000,1
01/07/2014,182375,182400,182375,182400,155000,1
01/07/2014,182400,182425,182400,182425,8000,1
01/07/2014,182425,182425,182400,182400,5000,1
01/07/2014,182400,182425,182400,182425,1000,1
01/07/2014,182425,182425,182425,182425,45000,1
01/07/2014,182400,182450,182375,182425,328000,0
01/07/2014,182425,182425,182425,182425,37000,1
01/07/2014,182400,182400,182375,182375,259000,0
01/07/2014,182375,182400,182375,182400,36000,0
01/07/2014,182400,182400,182400,182400,10000,0
01/07/2014,182375,182375,182375,182375,22000,0
01/07/2014,182400,182425,182400,182400,148000,0
01/07/2014,182400,182425,182400,182425,83000,0
01/07/2014,182425,182475,182425,182450,318000,1
01/07/2014,182450,182450,182425,182425,37000,1
01/07/2014,182425,182450,182425,182425,62000,1
01/07/2014,182425,182450,182425,182425,23000,1
01/07/2014,182425,182425,182400,182400,79000,1
01/07/2014,182400,182425,182400,182425,1000,1
01/07/2014,182425,182425,182425,182425,2000,1
01/07/2014,182400,182425,182400,182425,5000,1
01/07/2014,182425,182450,182425,182450,112000,1
01/07/2014,182425,182450,182425,182450,86000,1
01/07/2014,182450,182450,182450,182450,10000,1
01/07/2014,182425,182450,182425,182450,7000,1
01/07/2014,182450,182450,182425,182425,168000,1
01/07/2014,182425,182425,182375,182400,214000,0
01/07/2014,182400,182400,182400,182400,60000,0
01/07/2014,182400,182400,182400,182400,4000,0
01/07/2014,182400,182400,182400,182400,8000,0
01/07/2014,182400,182400,182375,182400,54000,0
01/07/2014,182400,182400,182375,182400,41000,0
01/07/2014,182400,182425,182400,182400,49000,0
01/07/2014,182400,182400,182375,182400,24000,0
01/07/2014,182400,182400,182375,182375,43000,0
01/07/2014,182375,182400,182375,182400,11000,0
01/07/2014,182400,182400,182375,182400,104000,0
01/07/2014,182400,182425,182375,182375,413000,0
01/07/2014,182350,182375,182350,182350,29000,0
01/07/2014,183050,183075,183050,183050,326000,1
01/07/2014,183050,183075,183050,183075,565000,1
01/07/2014,183075,183100,183075,183075,849000,1
01/07/2014,183075,183100,183075,183100,224000,1
01/07/2014,183100,183100,183075,183100,42000,1
01/07/2014,183100,183125,183075,183100,1182000,1
01/07/2014,183125,183200,183100,183150,2700000,1
01/07/2014,183150,183200,183125,183175,2020000,1
01/07/2014,183200,183225,183175,183200,1945000,1
01/07/2014,183200,183225,183175,183200,1843000,1
01/07/2014,183200,183225,183175,183175,122000,1
01/07/2014,183200,183225,183175,183225,916000,1
01/07/2014,183225,183225,183150,183175,1440000,1
01/07/2014,183150,183200,183150,183175,486000,1
01/07/2014,183175,183200,183175,183175,718000,1
01/07/2014,183175,183175,183150,183175,487000,0
01/07/2014,183175,183175,183150,183150,42000,0
01/07/2014,183150,183175,183125,183150,133000,0
01/07/2014,183150,183150,183100,183100,567000,0
01/07/2014,183100,183175,183100,183150,766000,0
01/07/2014,183150,183225,183150,183200,262000,1
01/07/2014,183200,183225,183150,183175,1020000,1
01/07/2014,183175,183200,183150,183175,660000,1
01/07/2014,183175,183200,183150,183200,43000,1
01/07/2014,183200,183200,183150,183150,1132000,1
01/07/2014,183150,183200,183150,183175,808000,1
01/07/2014,183175,183200,183175,183200,1425000,1
01/07/2014,183200,183200,183175,183200,398000,1
01/07/2014,183200,183200,183175,183200,388000,1
01/07/2014,183200,183200,183200,183200,881000,1
01/07/2014,183200,183200,183175,183200,54000,1
01/07/2014,183200,183225,183175,183200,2318000,1
01/07/2014,183200,183225,183175,183200,347000,1
01/07/2014,183200,183250,183200,183250,1287000,1
01/07/2014,183250,183250,183200,183225,1023000,1
01/07/2014,183225,183275,183200,183250,1813000,1
01/07/2014,183250,183275,183225,183225,1287000,1
01/07/2014,183225,183275,183225,183250,1400000,1
01/07/2014,183250,183250,183200,183200,905000,0
01/07/2014,183200,183225,183200,183200,840000,0
01/07/2014,183200,183225,183200,183200,370000,0
01/07/2014,183200,183250,183200,183225,488000,0
01/07/2014,183225,183275,183225,183250,926000,1
01/07/2014,183250,183275,183225,183275,8e+05,1
01/07/2014,183275,183275,183225,183250,312000,1
01/07/2014,183275,183275,183225,183250,1652000,1
01/07/2014,183250,183275,183225,183225,1e+06,1
01/07/2014,183250,183250,183225,183225,445000,1
01/07/2014,183225,183250,183200,183225,818000,0
01/07/2014,183225,183250,183200,183250,673000,0
01/07/2014,183250,183250,183225,183250,53000,0
01/07/2014,183225,183250,183200,183200,429000,0
01/07/2014,183200,183225,183200,183225,64000,0
01/07/2014,183200,183225,183200,183225,239000,0
01/07/2014,183225,183225,183200,183200,53000,0
01/07/2014,183200,183250,183200,183225,434000,0
01/07/2014,183225,183225,183200,183200,160000,0
01/07/2014,183200,183250,183200,183250,451000,0
01/07/2014,183250,183250,183225,183225,122000,0
01/07/2014,183250,183275,183225,183275,824000,1
01/07/2014,183275,183275,183225,183225,671000,1
01/07/2014,183225,183250,183225,183225,90000,1
01/07/2014,183225,183225,183200,183225,364000,0
01/07/2014,183225,183250,183225,183225,274000,0
01/07/2014,183225,183250,183225,183225,247000,0
01/07/2014,183225,183250,183225,183250,112000,0
01/07/2014,183250,183250,183200,183225,1087000,0
01/07/2014,183225,183250,183225,183225,461000,0
01/07/2014,183225,183250,183225,183225,29000,0
01/07/2014,183225,183250,183225,183225,144000,0
01/07/2014,183225,183250,183225,183250,1183000,0
01/07/2014,183250,183250,183200,183225,889000,0
01/07/2014,183225,183250,183200,183225,786000,0
01/07/2014,183225,183275,183225,183275,39000,1
01/07/2014,183275,183300,183250,183250,1030000,1
01/07/2014,183250,183325,183250,183300,293000,1
01/07/2014,183300,183300,183275,183275,772000,1
01/07/2014,183275,183300,183250,183300,820000,0
01/07/2014,183300,183300,183275,183300,1035000,0
01/07/2014,183300,183325,183275,183325,624000,1
01/07/2014,183325,183325,183275,183300,1503000,1
01/07/2014,183300,183325,183275,183325,358000,1
01/07/2014,183325,183325,183300,183300,843000,1
01/07/2014,183325,183325,183275,183300,673000,1
01/07/2014,183300,183300,183250,183275,858000,0
01/07/2014,183275,183275,183225,183225,120000,0
01/07/2014,183225,183250,183200,183200,593000,0
01/07/2014,183200,183250,183200,183225,2164000,0
01/07/2014,183225,183225,183175,183175,920000,0
01/07/2014,183175,183200,183075,183075,3186000,0
01/07/2014,183075,183100,183025,183075,2012000,0
01/07/2014,183075,183075,183050,183075,961000,0
01/07/2014,183075,183075,183050,183050,2431000,0
01/07/2014,183050,183100,183050,183100,2096000,0
01/07/2014,183100,183100,183025,183050,618000,0
01/07/2014,183050,183050,183000,183025,1594000,0
01/07/2014,183025,183025,182900,182925,4305000,0
01/07/2014,182925,182925,182850,182875,6023000,0
01/07/2014,182850,182900,182825,182875,4940000,0
01/07/2014,182850,182875,182825,182850,1261000,0
01/07/2014,182850,182900,182850,182900,2204000,0
01/07/2014,182900,182925,182875,182925,1756000,1
01/07/2014,182925,182950,182875,182900,6012000,1
01/07/2014,182900,182900,182875,182900,1845000,1
01/07/2014,182900,182900,182850,182850,151000,0
01/07/2014,182850,182875,182825,182850,4011000,0
01/07/2014,182850,182875,182825,182850,1054000,0
01/07/2014,182850,182875,182825,182850,2082000,0
01/07/2014,182850,182875,182850,182875,230000,0
01/07/2014,182875,182900,182850,182900,3073000,0
01/07/2014,182900,182925,182875,182900,2202000,1
01/07/2014,182900,182900,182850,182850,4098000,1
01/07/2014,182850,182875,182850,182875,817000,1
01/07/2014,182875,182900,182850,182875,936000,1
01/07/2014,182875,182875,182850,182850,641000,1
01/07/2014,182850,182900,182850,182875,2129000,1
01/07/2014,182875,182875,182825,182875,2070000,0
01/07/2014,182875,182900,182875,182875,1857000,0
01/07/2014,182875,182900,182850,182875,5481000,0
01/07/2014,182875,182900,182850,182875,1473000,0
01/07/2014,182875,182900,182875,182875,1881000,0
01/07/2014,182875,182925,182875,182925,868000,1
01/07/2014,182925,183075,182900,183025,3780000,1
01/07/2014,183025,183075,183000,183050,5961000,1
01/07/2014,183050,183075,183025,183050,1222000,1
01/07/2014,183050,183075,183050,183050,609000,1
01/07/2014,183075,183200,183050,183150,3169000,1
01/07/2014,183150,183150,183125,183125,325000,1
01/07/2014,183125,183200,183125,183150,1080000,1
01/07/2014,183150,183175,183150,183150,170000,1
01/07/2014,183150,183175,183150,183150,155000,1
01/07/2014,183150,183200,183150,183200,874000,1
01/07/2014,183200,183200,183150,183150,104000,1
01/07/2014,183150,183175,183100,183125,1959000,0
01/07/2014,183125,183175,183125,183175,943000,0
01/07/2014,183175,183200,183150,183175,5050000,1
01/07/2014,183175,183175,183150,183150,1325000,1
01/07/2014,183150,183175,183150,183150,1311000,1
01/07/2014,183150,183225,183150,183200,3867000,1
01/07/2014,183225,183225,183175,183200,2908000,1
01/07/2014,183200,183200,183175,183200,61000,1
01/07/2014,183200,183200,183175,183200,396000,1
01/07/2014,183200,183200,183150,183150,365000,0
01/07/2014,183150,183175,183150,183150,745000,0
01/07/2014,183150,183150,183100,183125,780000,0
01/07/2014,183125,183175,183125,183150,2649000,0
01/07/2014,183150,183150,183100,183125,718000,0
01/07/2014,183125,183150,183100,183125,2272000,0
01/07/2014,183125,183150,183100,183125,670000,0
01/07/2014,183125,183150,183125,183150,630000,0
01/07/2014,183150,183175,183125,183150,2956000,1
01/07/2014,183150,183175,183125,183175,1134000,1
01/07/2014,183175,183175,183125,183150,159000,1
01/07/2014,183150,183175,183150,183150,492000,1
01/07/2014,183150,183175,183150,183150,424000,1
01/07/2014,183150,183175,183150,183175,119000,1
01/07/2014,183175,183225,183175,183225,1140000,1
01/07/2014,183225,183250,183200,183250,9e+05,1
01/07/2014,183250,183250,183200,183200,923000,1
01/07/2014,183200,183250,183200,183225,685000,1
01/07/2014,183225,183225,183200,183200,112000,1
01/07/2014,183200,183250,183200,183225,3134000,1
01/07/2014,183225,183275,183225,183275,1608000,1
01/07/2014,183275,183275,183250,183250,2523000,1
01/07/2014,183275,183275,183250,183250,224000,1
01/07/2014,183225,183275,183200,183250,2792000,0
01/07/2014,183250,183300,183225,183250,3888000,1
01/07/2014,183250,183250,183200,183225,751000,0
01/07/2014,183225,183250,183200,183225,1336000,0
01/07/2014,183225,183225,183175,183200,1748000,0
01/07/2014,183200,183225,183200,183200,417000,0
01/07/2014,183200,183225,183175,183200,606000,0
01/07/2014,183200,183250,183200,183250,1049000,0
01/07/2014,183250,183250,183200,183225,1147000,0
01/07/2014,183225,183275,183200,183250,2209000,1
01/07/2014,183275,183325,183250,183325,2880000,1
01/07/2014,183325,183325,183250,183250,4598000,1
01/07/2014,183250,183275,183225,183250,1830000,1
01/07/2014,183250,183275,183225,183250,1351000,1
01/07/2014,183225,183275,183225,183250,303000,0
01/07/2014,183250,183275,183250,183275,544000,0
01/07/2014,183275,183275,183225,183250,4080000,0
01/07/2014,183250,183275,183225,183275,672000,0
01/07/2014,183275,183300,183250,183250,2135000,0
01/07/2014,183250,183275,183225,183275,223000,0
01/07/2014,183275,183300,183250,183275,1661000,0
01/07/2014,183275,183300,183250,183275,2443000,0
01/07/2014,183275,183275,183250,183275,506000,0
01/07/2014,183275,183375,183275,183375,1552000,1
01/07/2014,183375,183400,183350,183350,2406000,1
01/07/2014,183375,183400,183350,183400,2445000,1
01/07/2014,183400,183400,183325,183325,1388000,1
01/07/2014,183325,183350,183275,183275,1748000,0
01/07/2014,183275,183275,183175,183250,3805000,0
01/07/2014,183250,183250,183150,183150,1999000,0
01/07/2014,183175,183250,183150,183250,3086000,0
01/07/2014,183250,183325,183225,183250,3267000,1
01/07/2014,183250,183325,183225,183300,3583000,1
01/07/2014,183300,183400,183300,183325,4361000,1
01/07/2014,183325,183350,183300,183350,2740000,1
01/07/2014,183350,183425,183325,183375,4553000,1
01/07/2014,183350,183375,183325,183325,897000,1
01/07/2014,183350,183350,183325,183325,629000,1
01/07/2014,183325,183350,183300,183325,749000,0
01/07/2014,183325,183350,183325,183350,702000,0
01/07/2014,183350,183350,183300,183300,925000,0
01/07/2014,183325,183375,183300,183350,3510000,0
01/07/2014,183350,183425,183350,183400,5709000,1
01/07/2014,183400,183400,183325,183325,858000,1
01/07/2014,183325,183350,183300,183325,1374000,0
01/07/2014,183325,183325,183200,183225,5482000,0
01/07/2014,183200,183275,183200,183225,5363000,0
01/07/2014,183225,183225,183125,183200,3906000,0
01/07/2014,183200,183200,183125,183175,5437000,0
01/07/2014,183150,183250,183150,183200,8144000,0
01/07/2014,183225,183250,183100,183125,9859000,0
01/07/2014,183150,183150,183075,183100,6848000,0
01/07/2014,183100,183125,183075,183100,4501000,0
01/07/2014,183100,183150,183100,183100,4513000,0
01/07/2014,183100,183150,183100,183125,3379000,0
01/07/2014,183125,183150,183125,183150,4048000,0
01/07/2014,183125,183150,183100,183125,4535000,0
